ID,Titre,Année,Genres,Note,Votes,Titre Français,Nom du/des Réalisateur(s)
tt0758799,Whatever Lola Wants,2007,Drama,6.4,1329,,['Nabil Ayouch']
tt0759952,American Zeitgeist,2006,Documentary,8.3,1942,,['Rob McGann']
tt0760187,The Tripper,2006,"Comedy,Horror",5.0,6492,Tripper,['David Arquette']
tt0760188,When Nietzsche Wept,2007,Drama,6.4,4977,,['Pinchas Perry']
tt0760311,He Was a Quiet Man,2007,"Drama,Romance,Thriller",6.7,23352,,['Frank A. Cappello']
tt0760329,The Water Horse,2007,"Adventure,Family,Fantasy",6.4,43484,Le Dragon des mers : La Dernière Légende,['Jay Russell']
tt0762073,Thirst,2009,"Drama,Fantasy,Horror",7.1,52368,"Thirst, ceci est mon sang...",['Park Chan-wook']
tt0762104,How to Rob a Bank (and 10 Tips to Actually Get Away with It),2007,"Comedy,Crime,Mystery",5.9,6227,,['Andrews Jenkins']
tt0762105,I Hate Valentine's Day,2009,"Comedy,Romance",4.7,8882,Je déteste la St-Valentin,['Nia Vardalos']
tt0762107,I Now Pronounce You Chuck & Larry,2007,"Comedy,Romance",5.9,155964,Quand Chuck rencontre Larry,['Dennis Dugan']
tt0762110,Irina Palm,2007,"Comedy,Drama",7.2,7816,Irina Palm,['Sam Garbarski']
tt0762111,Jonestown: The Life and Death of Peoples Temple,2006,"Documentary,History",7.8,5700,,['Stanley Nelson']
tt0762114,License to Wed,2007,"Comedy,Romance",5.3,40989,Permis de mariage,['Ken Kwapis']
tt0762115,The List,2007,Thriller,3.8,1807,The List,['Gary Wheeler']
tt0762117,Maxed Out,2006,Documentary,7.2,2243,,['James D. Scurlock']
tt0762121,The Nativity Story,2006,"Adventure,Drama,Family",6.8,12444,La nativité,['Catherine Hardwicke']
tt0762125,Planet 51,2009,"Adventure,Animation,Comedy",6.0,59439,Planète 51,"['Jorge Blanco', 'Javier Abad', 'Marcos Martínez']"
tt0762137,Sucker Punch,2008,Action,4.8,1418,,['Malcolm Martin']
tt0762138,Syrup,2013,"Comedy,Drama,Romance",5.6,12641,Syrup,['Aram Rappaport']
tt0762142,The 3 L'il Pigs,2007,Comedy,6.9,1420,Les 3 p'tits cochons,['Patrick Huard']
tt0763304,Doogal,2006,"Adventure,Animation,Comedy",2.8,5509,Pollux: édition Américaine,"['Dave Borthwick', 'Jean Duval', 'Frank Passingham']"
tt0763831,A Thousand Words,2012,"Comedy,Drama,Fantasy",5.9,45514,Mille mots,['Brian Robbins']
tt0763840,Home of the Brave,2006,"Action,Drama,War",5.6,11355,Les soldats du désert,['Irwin Winkler']
tt0764283,Die Wilden Kerle 3,2006,"Comedy,Family,Sport",3.9,1281,,['Joachim Masannek']
tt0764639,Eight Miles High,2007,"Biography,Comedy,Drama",6.3,3055,,['Akiz']
tt0765010,Brothers,2009,"Drama,Thriller,War",7.1,154923,Brothers,['Jim Sheridan']
tt0765120,My Blueberry Nights,2007,"Drama,Romance",6.6,57069,My Blueberry Nights,['Kar-Wai Wong']
tt0765128,Oceans,2008,Documentary,7.7,10165,Océans,"['Jacques Perrin', 'Jacques Cluzaud']"
tt0765141,Heartbeat Detector,2007,"Drama,History,Music",6.1,1244,La question humaine,['Nicolas Klotz']
tt0765429,American Gangster,2007,"Biography,Crime,Drama",7.8,463201,American Gangster,['Ridley Scott']
tt0765430,American Zombie,2007,"Comedy,Drama,Horror",5.0,1241,American Zombie,['Grace Lee']
tt0765432,The Baader Meinhof Complex,2008,"Action,Biography,Crime",7.3,40615,La bande à Baader,['Uli Edel']
tt0765442,The Dust of Time,2008,Drama,6.5,2100,La poussière du temps,['Theodoros Angelopoulos']
tt0765442,The Dust of Time,2008,Drama,6.5,2100,La Poussière du Temps,['Theodoros Angelopoulos']
tt0765443,Eastern Promises,2007,"Crime,Drama,Thriller",7.6,266652,Les Promesses de l'ombre,['David Cronenberg']
tt0765446,Escape from Planet Earth,2012,"Adventure,Animation,Comedy",5.8,27198,Les zévadés de l'espace,['Cal Brunker']
tt0765447,Evening,2007,"Drama,Romance",6.4,14173,Le temps d'un été,['Lajos Koltai']
tt0765451,Fugitive Pieces,2007,Drama,6.9,2719,,['Jeremy Podeswa']
tt0765469,The Past,2007,"Drama,Romance",6.1,2268,El pasado,['Hector Babenco']
tt0765476,Meet Dave,2008,"Adventure,Comedy,Family",5.1,44366,Appelez-moi Dave,['Brian Robbins']
tt0765487,The Wizard of Gore,2007,"Horror,Mystery",4.7,2982,Le sorcier macabre,['Jeremy Kasten']
tt0765833,Happy Days,1978,"Comedy,Drama,Family",8.7,12188,,['Orhan Aksoy']
tt0765849,Our Daily Bread,2005,Documentary,7.5,2713,Notre pain quotidien,['Nikolaus Geyrhalter']
tt0768116,Hula Girls,2006,"Comedy,Drama",7.0,2296,,['Sang-il Lee']
tt0768120,Memories of Matsuko,2006,"Comedy,Drama,Musical",7.8,8939,Memories of Matsuko,['Tetsuya Nakashima']
tt0768183,Day Zero,2007,Drama,5.9,2961,,['Bryan Gunnar Cole']
tt0768212,The Last Mimzy,2007,"Action,Adventure,Drama",6.2,22425,Le céleste de l'autre monde,['Robert Shaye']
tt0768212,The Last Mimzy,2007,"Action,Adventure,Drama",6.2,22425,"Mimzy, le messager du futur",['Robert Shaye']
tt0768218,The Mysteries of Pittsburgh,2008,"Adventure,Comedy,Drama",5.4,3522,,['Rawson Marshall Thurber']
tt0768222,Night of the Templar,2012,"Horror,Mystery",3.8,3307,La nuit du templier,['Paul Sampson']
tt0768222,Night of the Templar,2012,"Horror,Mystery",3.8,3307,La Nuit du Templier,['Paul Sampson']
tt0768239,Storm,2009,Drama,6.9,1393,La révélation,['Hans-Christian Schmid']
tt0769499,Aathi,2006,"Action,Drama,Thriller",4.4,2841,,['Ramana']
tt0769507,The Sun Also Rises,2007,"Drama,Fantasy",7.2,2655,Le soleil se lève aussi,['Wen Jiang']
tt0769508,Dans Paris,2006,"Drama,Romance",6.3,4307,Dans Paris,['Christophe Honoré']
tt0770214,Kabul Express,2006,"Adventure,Comedy,Drama",6.8,3766,,['Kabir Khan']
tt0770703,What's Your Number?,2011,"Comedy,Romance",6.0,89014,(S)ex List,['Mark Mylod']
tt0770703,What's Your Number?,2011,"Comedy,Romance",6.0,89014,Sex list,['Mark Mylod']
tt0770752,Fool's Gold,2008,"Action,Adventure,Comedy",5.7,86004,L'amour de l'or,['Andy Tennant']
tt0770772,I Think I Love My Wife,2007,"Comedy,Drama,Romance",5.5,17697,Je crois que j'aime ma femme,['Chris Rock']
tt0770796,Planet B-Boy,2007,"Documentary,History,Music",7.6,1031,,['Benson Lee']
tt0770802,Samsara,2011,"Documentary,Music",8.4,38605,Samsara,['Ron Fricke']
tt0770810,How She Move,2007,Drama,3.6,6785,Danse avec Raya,['Ian Iqbal Rashid']
tt0770828,Man of Steel,2013,"Action,Adventure,Sci-Fi",7.1,823387,Man of Steel,['Zack Snyder']
tt0770829,The Girl by the Lake,2007,"Drama,Mystery,Thriller",6.5,3957,La fille du lac,['Andrea Molaioli']
tt0772105,The Family Friend,2006,Drama,7.1,4498,L'ami de la famille,['Paolo Sorrentino']
tt0772152,Amateur Porn Star Killer,2006,"Crime,Horror",3.1,1294,,['Shane Ryan-Reid']
tt0772153,America: Freedom to Fascism,2006,Documentary,7.8,2619,,['Aaron Russo']
tt0772157,Broken English,2007,"Comedy,Drama,Romance",6.3,7191,Broken English,['Zoe R. Cassavetes']
tt0772168,Grace Is Gone,2007,"Drama,War",6.7,9802,,['Jim Strouse']
tt0772172,The Chair,2007,"Drama,Horror,Thriller",4.3,1187,,['Brett Sullivan']
tt0772176,Christmas Story,2007,"Drama,Family,Fantasy",7.0,4759,Christmas Story : La Véritable Histoire du père Noël,['Juha Wuolijoki']
tt0772178,Kickin' It Old Skool,2007,"Comedy,Sport",4.6,7478,Kickin' It Old Skool,['Harvey Glazer']
tt0772181,Krabat,2008,"Drama,Fantasy,Thriller",6.1,6915,Le maître des sorciers,['Marco Kreuzpaintner']
tt0772187,Notte prima degli esami,2006,Comedy,6.4,5486,Le Jour d'avant l'examen,['Fausto Brizzi']
tt0772193,Primeval,2007,"Action,Adventure,Crime",4.8,15351,Primeval - Danger en eaux troubles,['Michael Katleman']
tt0772200,Save Me,2007,"Drama,Romance",6.7,2156,,['Robert Cary']
tt0773318,Déficit,2007,Drama,5.1,1850,Déficit,['Gael García Bernal']
tt0774095,The Dudesons Movie,2006,"Action,Comedy,Documentary",6.0,3391,,"['Jarno Laasala', 'Tuukka Tiensuu']"
tt0774755,Offside,2006,"Comedy,Drama,Sport",5.8,2548,,['Mårten Klingberg']
tt0775090,The Stone Merchant,2006,"Drama,Thriller",4.2,1041,,['Renzo Martinelli']
tt0775417,Am Ende kommen Touristen,2007,Drama,6.8,1122,Et puis les touristes,['Robert Thalheim']
tt0775438,"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film",2006,"Biography,Documentary",7.1,1172,,['Tom Thurman']
tt0775440,Cell,2016,"Action,Adventure,Horror",4.4,31290,Cell Phone,['Tod Williams']
tt0775440,Cell,2016,"Action,Adventure,Horror",4.4,31290,L'appel des zombies,['Tod Williams']
tt0775480,Hellphone,2007,"Comedy,Fantasy,Horror",5.1,2040,Hellphone,['James Huth']
tt0775488,Illegal Tender,2007,"Crime,Drama,Thriller",5.4,2782,Soldat 2 rue,['Franc. Reyes']
tt0775488,Illegal Tender,2007,"Crime,Drama,Thriller",5.4,2782,Le pacte,['Franc. Reyes']
tt0775489,The Illusionist,2010,"Animation,Drama,Fantasy",7.5,36838,L'illusionniste,['Sylvain Chomet']
tt0775529,The Savages,2007,"Comedy,Drama",7.1,39025,La famille Savage,['Tamara Jenkins']
tt0775539,Stomp the Yard,2007,"Drama,Music,Romance",5.4,26653,Steppin',['Sylvain White']
tt0775543,Night Catches Us,2010,"Drama,Romance",6.2,1863,,['Tanya Hamilton']
tt0775552,Aliens in the Attic,2009,"Adventure,Comedy,Family",5.4,24879,Les Zintrus,['John Schultz']
tt0775566,The War Tapes,2006,"Documentary,War",7.2,1326,,['Deborah Scranton']
tt0776804,Triple Dare,2006,Drama,5.6,1126,Défis entre copines,['Christina Rosendahl']
tt0778631,Brave Story,2006,"Adventure,Animation,Fantasy",6.5,1591,Brave Story,"['Makoto Bessho', 'Kôichi Chigira', 'Mahiro Maeda', 'Yukio Takahashi', 'Tomihiko Ôkubo']"
tt0778661,Daddy's Little Girls,2007,"Drama,Romance",5.9,8466,Daddy's Little Girls,['Tyler Perry']
tt0778749,Jasminum,2006,"Comedy,Romance",6.9,1395,,['Jan Jakub Kolski']
tt0778784,My Best Friend,2006,Comedy,6.6,6947,Mon meilleur ami,['Patrice Leconte']
tt0779982,Black Sheep,2006,"Comedy,Horror,Sci-Fi",5.8,42498,Black Sheep,['Jonathan King']
tt0780002,Contact High,2009,Comedy,6.4,1287,,['Michael Glawogger']
tt0780061,Redhat and Cousin,1995,"Adventure,Comedy,Family",8.1,5007,,['Iraj Tahmasb']
tt0780076,Maxx,2005,"Comedy,Musical",6.0,1024,,['Saman Moghadam']
tt0780180,Grave Decisions,2006,"Comedy,Drama",7.4,5700,Le péché selon Sébastien,['Marcus H. Rosenmüller']
tt0780485,Blood Car,2007,"Comedy,Horror",5.2,2777,Sang Plomb,['Alex Orr']
tt0780486,Blue State,2007,"Comedy,Drama,Romance",5.9,2489,,['Marshall Lewy']
tt0780492,Canvas,2006,Drama,6.5,1118,,['Joseph Greco']
tt0780503,Dororo,2007,"Action,Adventure,Fantasy",6.4,3016,Dororo,['Akihiko Shiota']
tt0780504,Drive,2011,"Action,Drama",7.8,721708,Drive,['Nicolas Winding Refn']
tt0780511,Everybody's Fine,2009,"Adventure,Drama",7.1,64525,Everybody's Fine,['Kirk Jones']
tt0780516,Flawless,2007,"Crime,Drama,Thriller",6.7,26837,Le casse du siècle,['Michael Radford']
tt0780521,The Princess and the Frog,2009,"Adventure,Animation,Comedy",7.2,172737,La Princesse et la Grenouille,"['Ron Clements', 'John Musker']"
tt0780524,Get Thrashed: The Story of Thrash Metal,2006,"Documentary,History,Music",7.7,1853,,['Rick Ernst']
tt0780534,My Mom's New Boyfriend,2008,"Comedy,Crime,Romance",5.3,12571,L'amant de ma mère,['George Gallo']
tt0780534,My Mom's New Boyfriend,2008,"Comedy,Crime,Romance",5.3,12571,Enquête rapprochée,['George Gallo']
tt0780534,My Mom's New Boyfriend,2008,"Comedy,Crime,Romance",5.3,12571,Mon espion préféré,['George Gallo']
tt0780536,In Bruges,2008,"Comedy,Crime,Drama",7.9,471242,Bons Baisers de Bruges,['Martin McDonagh']
tt0780548,Kid Cannabis,2014,"Biography,Comedy,Crime",6.4,10652,,['John Stockwell']
tt0780567,Imagine That,2009,"Comedy,Drama,Family",5.6,16042,Dans ses rêves !,['Karey Kirkpatrick']
tt0780568,My Führer,2007,"Comedy,Drama,War",5.5,4635,Mon Führer,['Dani Levy']
tt0780568,My Führer,2007,"Comedy,Drama,War",5.5,4635,Mon Führer - La vraie véritable histoire d'Adolphe Hitler,['Dani Levy']
tt0780571,Mr. Brooks,2007,"Crime,Drama,Mystery",7.3,158434,Mr. Brooks,['Bruce A. Evans']
tt0780583,Flight of the Living Dead,2007,Horror,5.1,9613,Les zombies dans l'avion,['Scott Thomas']
tt0780583,Flight of the Living Dead,2007,Horror,5.1,9613,Plane of the Dead,['Scott Thomas']
tt0780595,Redline,2007,Action,4.0,9147,Red Line,['Andy Cheng']
tt0780595,Redline,2007,Action,4.0,9147,Redline,['Andy Cheng']
tt0780606,Shock to the System,2006,"Crime,Drama,Mystery",6.6,1108,Traitement de choc,['Ron Oliver']
tt0780607,The Signal,2007,"Horror,Sci-Fi,Thriller",6.0,22078,The Signal,"['David Bruckner', 'Dan Bush', 'Jacob Gentry']"
tt0780608,Smiley Face,2007,Comedy,5.8,19613,Smiley Face,['Gregg Araki']
tt0780621,Gone with the Woman,2007,"Comedy,Drama,Romance",6.6,2144,,['Petter Næss']
tt0780622,Teeth,2007,"Comedy,Fantasy,Horror",5.4,47505,Teeth,['Mitchell Lichtenstein']
tt0780645,War of the Dead,2011,"Action,Adventure,Horror",4.1,2809,War of the Dead,['Marko Mäkilaakso']
tt0780653,The Wolfman,2010,"Drama,Fantasy,Horror",5.8,113430,Wolfman,['Joe Johnston']
tt0781084,Yo-Yo Girl Cop,2006,Action,4.9,1205,Tokyo Girl Cop,['Kenta Fukasaku']
tt0781435,The Duchess of Langeais,2007,"Drama,Music,Romance",6.5,1477,Ne touchez pas la hache,['Jacques Rivette']
tt0781511,I Like,2005,"Drama,Romance",7.0,1222,,['Hiroshi Ishikawa']
tt0781533,My Name Is Juani,2006,"Comedy,Drama",5.1,1437,,['Bigas Luna']
tt0782032,Waiting for Heaven,2006,"Drama,History",6.6,1628,,['Dervis Zaim']
tt0782037,Dabbe,2006,"Horror,Thriller",4.3,4910,,['Hasan Karacadag']
tt0782042,Gen,2006,Thriller,4.2,3718,,['Togan Gökbakar']
tt0782154,The Rebel,2007,"Action,Drama,Romance",6.8,2403,,['Charlie Nguyen']
tt0782700,When Darkness Falls,2006,"Drama,Thriller",7.4,1786,,['Anders Nilsson']
tt0782867,The Secrets,2007,"Drama,Romance",7.0,2292,Ha-Sodot,['Avi Nesher']
tt0782867,The Secrets,2007,"Drama,Romance",7.0,2292,Les secrets,['Avi Nesher']
tt0783233,Atonement,2007,"Drama,Mystery,Romance",7.8,305878,Reviens-moi,['Joe Wright']
tt0783234,The Baker,2007,"Comedy,Thriller",6.3,4432,,['Gareth Lewis']
tt0783238,The Dead Girl,2006,"Crime,Drama,Mystery",6.6,16445,The Dead Girl,['Karen Moncrieff']
tt0783475,Getting Home,2007,"Comedy,Drama",7.4,1953,,['Yang Zhang']
tt0783515,The Education of Charlie Banks,2007,Drama,6.5,5300,L'Education de Charlie Banks,['Fred Durst']
tt0783522,Ghetto,2005,"History,War",6.7,1330,,['Audrius Juzenas']
tt0783530,You Will Be Mine,2009,"Drama,Music",5.6,1365,Je te mangerais,['Sophie Laloy']
tt0783532,Gangster's Paradise: Jerusalema,2008,"Action,Crime,Drama",7.3,10962,Gangster's Paradise: Jerusalema,['Ralph Ziman']
tt0783538,Lady Magdalene's,2008,"Action,Comedy,Music",2.2,1044,,['J. Neil Schulman']
tt0783598,Until Death,2007,"Action,Crime,Drama",5.7,10517,Jusqu'à la mort,['Simon Fellows']
tt0783601,American Loser,2007,"Comedy,Drama",5.4,3022,,['Tod Harrison Williams']
tt0783608,The Walker,2007,"Crime,Drama,Mystery",5.8,5957,The Walker,['Paul Schrader']
tt0783640,The Last Full Measure,2019,"Drama,War",6.8,14500,L'Ultime Sacrifice,['Todd Robinson']
tt0783640,The Last Full Measure,2019,"Drama,War",6.8,14500,The Last Full Measure,['Todd Robinson']
tt0783695,Broken Sky,2006,"Drama,Romance",5.7,1239,,['Julián Hernández']
tt0783767,Angel,2007,"Drama,Romance",5.8,5675,Angel,['François Ozon']
tt0784962,7-10 Split,2007,"Comedy,Sport",4.3,1173,7-10 Split,['Tommy Reid']
tt0784972,The Brothers Solomon,2007,Comedy,5.3,11542,,['Bob Odenkirk']
tt0785000,Red,1999,"Crime,Drama,Thriller",6.4,1498,,['Fereydoun Jeyrani']
tt0785002,Heartbreak Hotel,2006,"Comedy,Drama,Music",5.4,1684,,['Colin Nutley']
tt0785006,Hotel for Dogs,2009,"Comedy,Family",5.5,25445,Palace pour chiens,['Thor Freudenthal']
tt0785007,Over Her Dead Body,2008,"Comedy,Fantasy,Romance",5.3,25826,Le fantôme de mon ex-fiancée,['Jeff Lowell']
tt0785012,In Tranzit,2008,"Drama,Romance,War",5.7,2741,In Tranzit,['Tom Roberts']
tt0785025,Love's Abiding Joy,2006,"Drama,Family,Western",6.8,2094,Le roman d'une vie,['Michael Landon Jr.']
tt0785035,Ong Bak 2,2008,Action,6.2,32258,"Ong-Bak 2, la naissance du dragon","['Tony Jaa', 'Panna Rittikrai']"
tt0785077,Who's Your Caddy?,2007,"Comedy,Sport",2.3,15645,,['Don Michael Paul']
tt0787442,The Attack,2012,"Crime,Drama,Mystery",7.1,4626,L'attentat,['Ziad Doueiri']
tt0787462,Elvis and Anabelle,2007,"Drama,Romance",7.1,6152,,['Will Geiger']
tt0787470,Balls Out: Gary the Tennis Coach,2009,"Comedy,Sport",5.4,10344,,['Danny Leiner']
tt0787474,The Boxtrolls,2014,"Adventure,Animation,Comedy",6.8,62579,Les Boxtrolls,"['Graham Annable', 'Anthony Stacchi']"
tt0787475,Hot Rod,2007,"Comedy,Sport",6.7,95170,Hot Rod,['Akiva Schaffer']
tt0787485,Killer Pad,2008,"Comedy,Horror",4.0,1522,,['Robert Englund']
tt0787495,Netherbeast Incorporated,2007,"Comedy,Fantasy,Horror",5.5,1479,,['Dean Matthew Ronalds']
tt0787515,Strength and Honour,2007,"Action,Drama",5.1,1632,,['Mark Mahon']
tt0787523,Towelhead,2007,Drama,6.9,12138,Tabou(s),['Alan Ball']
tt0787524,The Man Who Knew Infinity,2015,"Biography,Drama",7.2,63487,L'Homme qui défiait l'infini,['Matt Brown']
tt0790590,Botched,2007,"Comedy,Horror,Thriller",5.6,6723,Terreur au 13ème Etage,['Kit Ryan']
tt0790602,Nitro,2007,"Action,Drama,Thriller",5.3,1848,Absolute Race,['Alain Desrochers']
tt0790604,Deck the Halls,2006,"Comedy,Family",5.1,33731,Voisin contre voisin,['John Whitesell']
tt0790618,Remember the Daze,2007,"Comedy,Drama",5.6,4023,,['Jess Bond']
tt0790623,Meet Bill,2007,"Comedy,Drama",6.2,21160,Meet Bill,"['Bernie Goldmann', 'Melisa Wallack']"
tt0790627,Brief Interviews with Hideous Men,2009,"Comedy,Drama",5.4,3705,,['John Krasinski']
tt0790628,The Incredible Burt Wonderstone,2013,Comedy,5.9,76474,L'incroyable Burt Wonderstone,['Don Scardino']
tt0790636,Dallas Buyers Club,2013,"Biography,Drama",7.9,527399,Dallas Buyers Club,['Jean-Marc Vallée']
tt0790657,Everybody Wants to Be Italian,2007,"Comedy,Romance",5.7,1983,Coup de foudre à l'italienne,['Jason Todd Ipson']
tt0790657,Everybody Wants to Be Italian,2007,"Comedy,Romance",5.7,1983,Coup de foudre à l'Italienne,['Jason Todd Ipson']
tt0790662,Fingerprints,2006,"Horror,Mystery,Thriller",4.9,2778,,['Harry Basil']
tt0790663,The First Grader,2010,"Biography,Drama,Romance",7.4,4929,Le plus vieil écolier du monde,['Justin Chadwick']
tt0790665,Flood,2007,"Action,Drama,Thriller",4.8,7249,Inondation,['Tony Mitchell']
tt0790665,Flood,2007,"Action,Drama,Thriller",4.8,7249,La Grande Inondation,['Tony Mitchell']
tt0790676,The Good Life,2007,"Comedy,Drama",6.4,2353,,['Stephen Berra']
tt0790686,Mirrors,2008,"Horror,Mystery",6.1,115463,Mirrors,['Alexandre Aja']
tt0790706,Crazy Love,2007,"Documentary,Romance",7.0,2879,,"['Dan Klores', 'Fisher Stevens']"
tt0790712,The Messenger,2009,"Drama,Romance,War",7.1,37246,,['Oren Moverman']
tt0790721,Normal Adolescent Behavior,2007,"Drama,Romance",5.0,2589,,['Beth Schacter']
tt0790723,Just Add Water,2008,"Comedy,Romance",5.6,3246,,['Hart Bochner']
tt0790724,Jack Reacher,2012,"Action,Mystery,Thriller",7.0,373657,Jack Reacher,['Christopher McQuarrie']
tt0790736,R.I.P.D.,2013,"Action,Adventure,Comedy",5.6,146512,R.I.P.D. Brigade fantôme,['Robert Schwentke']
tt0790769,Kurt Cobain About a Son,2006,"Documentary,Music",7.2,3872,,['AJ Schnack']
tt0790770,Miles Ahead,2015,"Biography,Drama,Music",6.4,10696,Miles Ahead,['Don Cheadle']
tt0790788,The Yellow Wallpaper,2012,Thriller,5.5,1965,,['Logan Thomas']
tt0790799,$9.99,2008,"Animation,Drama,Fantasy",6.7,3523,Le sens de la vie pour 9.99$,['Tatia Rosenthal']
tt0790804,The Comebacks,2007,"Comedy,Sport",4.3,12147,The Comebacks,['Tom Brady']
tt0791188,Naruto the Movie 2: Legend of the Stone of Gelel,2005,"Action,Adventure,Animation",6.4,5366,"Naruto, le film : La Légende de la pierre de Guelel",['Hirotsugu Kawasaki']
tt0791268,You're Gonna Miss Me,2005,"Documentary,Music",7.6,1100,,['Keven McAlester']
tt0791303,A Summer in Genoa,2008,"Drama,Mystery,Romance",6.0,6846,Un été italien,['Michael Winterbottom']
tt0791304,Georgia Rule,2007,"Comedy,Drama",5.9,27757,"Mère-fille, mode d'emploi",['Garry Marshall']
tt0791309,I Want Candy,2007,Comedy,5.3,7727,I Want Candy,['Stephen Surjik']
tt0792948,The Exterminating Angels,2006,"Drama,Fantasy",5.4,3460,Les anges exterminateurs,['Jean-Claude Brisseau']
tt0792948,The Exterminating Angels,2006,"Drama,Fantasy",5.4,3460,Portraits nus,['Jean-Claude Brisseau']
tt0792965,Hunting and Gathering,2007,"Drama,Romance",6.7,12634,"Ensemble, c'est tout",['Claude Berri']
tt0792966,Blame it on Fidel,2006,Drama,7.5,5235,La faute à Fidel!,['Julie Gavras']
tt0792986,Fear(s) of the Dark,2007,"Animation,Horror,Mystery",6.6,3261,Peur(s) du noir,"['Blutch', 'Charles Burns', 'Marie Caillou', 'Pierre Di Sciullo', 'Lorenzo Mattotti', 'Richard McGuire']"
tt0792992,Go West: A Lucky Luke Adventure,2007,"Adventure,Animation,Comedy",6.3,1671,Tous à l'Ouest : Une aventure de Lucky Luke,['Olivier Jean-Marie']
tt0793409,Filme da Treta,2006,Comedy,6.1,1129,,['José Sacramento']
tt0794338,Sakuran,2006,"Drama,History",6.7,2190,Sakuran,['Mika Ninagawa']
tt0794350,I Just Didn't Do It,2006,Drama,7.6,1934,Soredemo boku wa yattenai,['Masayuki Suô']
tt0794374,Summer Palace,2006,"Drama,History,Romance",7.2,4519,Une jeunesse chinoise,['Ye Lou']
tt0794399,We're All Christs,2006,Drama,7.2,2792,,['Marek Koterski']
tt0795351,Case 39,2009,"Horror,Mystery,Thriller",6.2,94748,Le cas 39,['Christian Alvart']
tt0795361,Cougar Club,2007,Comedy,4.0,3620,Cougar Réunion,['Christopher Duddy']
tt0795368,Death at a Funeral,2007,Comedy,7.3,123088,Joyeuses Funérailles,['Frank Oz']
tt0795370,The Second Wind,2007,"Crime,Drama,Mystery",5.7,1285,Le Deuxième Souffle,['Alain Corneau']
tt0795376,Eating Out 2: Sloppy Seconds,2006,"Comedy,Romance",6.2,4160,Eating Out 2,['Phillip J. Bartell']
tt0795421,Mamma Mia!,2008,"Comedy,Musical,Romance",6.5,283770,Mamma Mia!,['Phyllida Lloyd']
tt0795434,Namastey London,2007,"Comedy,Drama,Romance",7.1,23290,,['Vipul Amrutlal Shah']
tt0795438,Not Easily Broken,2009,"Drama,Romance",6.1,3277,Les liens sacrés,['Bill Duke']
tt0795439,Numb,2007,"Comedy,Drama,Romance",6.5,8864,Givré!,['Harris Goldberg']
tt0795441,Winter in Wartime,2008,"Drama,History,War",7.0,13671,Winter in wartime,['Martin Koolhoven']
tt0795459,Wilde Salomé,2011,"Documentary,Drama",6.6,1039,,['Al Pacino']
